CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 142.890625 1764644193.6541
MEM 109.550781 1764644193.7627
MEM 131.921875 1764644193.8711
MEM 136.488281 1764644193.9804
MEM 136.820312 1764644194.0884
MEM 137.125000 1764644194.1970
MEM 137.582031 1764644194.3051
MEM 138.054688 1764644194.4151
MEM 137.664062 1764644194.5228
MEM 138.023438 1764644194.6328
MEM 104.343750 1764644194.7413
MEM 131.539062 1764644194.8506
MEM 162.921875 1764644194.9591
MEM 149.738281 1764644195.0685
MEM 150.218750 1764644195.1782
MEM 150.218750 1764644195.2862
MEM 150.218750 1764644195.3953
MEM 150.218750 1764644195.5043
MEM 150.218750 1764644195.6136
MEM 150.218750 1764644195.7216
MEM 148.214844 1764644195.8314
MEM 148.214844 1764644195.9394
MEM 150.218750 1764644196.0488
MEM 121.957031 1764644196.1576
MEM 125.101562 1764644196.2668
MEM 140.257812 1764644196.3745
MEM 141.195312 1764644196.4836
MEM 141.433594 1764644196.5918
MEM 141.230469 1764644196.7010
MEM 141.050781 1764644196.8093
MEM 141.804688 1764644196.9183
MEM 141.480469 1764644197.0255
MEM 141.179688 1764644197.1346
MEM 120.207031 1764644197.2434
MEM 134.527344 1764644197.3519
MEM 164.675781 1764644197.4614
MEM 154.492188 1764644197.5709
MEM 154.492188 1764644197.6789
MEM 154.277344 1764644197.7879
MEM 154.492188 1764644197.8963
MEM 152.488281 1764644198.0051
MEM 152.488281 1764644198.1143
MEM 152.488281 1764644198.2231
MEM 152.488281 1764644198.3313
MEM 152.488281 1764644198.4404
MEM 152.238281 1764644198.5485
MEM 154.277344 1764644198.6577
MEM 124.250000 1764644198.7665
MEM 144.628906 1764644198.8755
MEM 146.035156 1764644198.9843
MEM 146.035156 1764644199.0939
MEM 146.035156 1764644199.2018
MEM 146.035156 1764644199.3108
MEM 146.035156 1764644199.4188
